lat,lng
36.23763657,-112.6895142
36.23775864,-112.6894836
36.23793411,-112.6894379
36.23802948,-112.689415
36.23810959,-112.6894455
36.23820114,-112.6894684
36.23833466,-112.6895447
36.23836517,-112.6895599
36.2383728,-112.6895752
36.23837662,-112.6895905
36.23839188,-112.6895981
36.23839188,-112.6895981
36.2384491,-112.6896668
36.23846054,-112.6896973
36.23846054,-112.6896973
36.23846436,-112.6897049
36.23846436,-112.6897049
36.23846436,-112.6897049
36.23846817,-112.6897125
36.23846817,-112.6897049
36.23848343,-112.6897202
36.23848343,-112.6897278
36.23848343,-112.6897278
36.23848343,-112.6897278
36.23848724,-112.6897278
36.23848724,-112.6897278
36.23849869,-112.6897278
36.23849869,-112.6897278
36.23849869,-112.689743
36.23849869,-112.6897354
36.23849106,-112.6897507
36.23849106,-112.6897507
36.23849487,-112.6897507
36.23849487,-112.6897507
36.23849487,-112.6897507
36.23849487,-112.6897507
36.23849487,-112.6897507
36.23849106,-112.6897507
36.23849106,-112.6897507
36.23849106,-112.6897507
36.23849487,-112.689743
36.23849487,-112.689743
36.23849487,-112.6897507
36.23849869,-112.6897507
36.23849869,-112.6897507
36.23849869,-112.689743
36.23849869,-112.689743
36.23849869,-112.689743
36.23849869,-112.6897354
36.23849869,-112.6897354
36.23849869,-112.689743
36.23849869,-112.6897278
36.23849869,-112.6897354
36.23849869,-112.6897354
36.23849869,-112.6897354
36.23849869,-112.6897354
36.23849869,-112.6897354
36.23849487,-112.6897354
36.23849487,-112.6897278
36.23849487,-112.6897278
36.23849106,-112.6897278
36.23849106,-112.6897278
36.23847961,-112.6897125
36.23847961,-112.6897125
36.2384758,-112.6897202
36.2384758,-112.6897125
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897202
36.2384758,-112.6897125
36.23848343,-112.6897202
36.23847961,-112.6897202
36.23847961,-112.6897202
36.23847961,-112.6897202
36.23847198,-112.6897125
36.23847198,-112.6897125
36.23847198,-112.6897125
36.23847198,-112.6897202
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897202
36.23847961,-112.6897278
36.23847961,-112.6897278
36.2384758,-112.6897278
36.23847198,-112.6897278
36.23847198,-112.6897278
36.23847198,-112.6897278
36.23847198,-112.6897278
36.23847198,-112.6897278
36.23847198,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897354
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.2384758,-112.6897278
36.23847961,-112.6897278
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.23847961,-112.6897354
36.2384758,-112.6897354
36.23848724,-112.6897278
36.23848724,-112.6897278
36.23848724,-112.6897278
36.2384491,-112.6896744
36.2384491,-112.6896744
36.23844528,-112.6896744
36.23844528,-112.6896744
36.23844528,-112.6896744
36.23844147,-112.6896744
36.23844528,-112.6896744
36.23844528,-112.6896744
36.23844528,-112.6896744
36.2384491,-112.6896668
36.2384491,-112.6896591
36.23845291,-112.6896591
36.23843765,-112.6896515
36.23843384,-112.689621
36.23843384,-112.689621
36.23849106,-112.6895828
36.23852921,-112.6895294
36.23854828,-112.6894913
36.23858643,-112.6894226
36.23862457,-112.6893616
36.23864365,-112.6893692
36.23864365,-112.6893692
36.23864746,-112.6893616
36.23864746,-112.6893616
36.23864365,-112.6893616
36.23864746,-112.6893616
36.23867035,-112.6893539
36.23867035,-112.6893539
36.23867798,-112.6893539
36.23867798,-112.6893463
36.23867798,-112.6893463
36.23868942,-112.6893463
36.23869705,-112.6893616
36.23869705,-112.6893616
36.23869705,-112.6893539
36.23869705,-112.6893539
36.23870087,-112.6893539
36.23870468,-112.6893539
36.23870468,-112.6893539
36.23870468,-112.6893463
36.23870468,-112.6893463
36.23870468,-112.6893539
36.23870468,-112.6893539
36.23870468,-112.6893539
36.23869705,-112.6893463
36.23869324,-112.6893463
36.23869705,-112.6893463
36.23869324,-112.6893387
36.23870087,-112.6893387
36.23870087,-112.6893311
36.23871613,-112.6893311
36.23871613,-112.6893311
36.23871613,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23872375,-112.6893158
36.23872375,-112.6893158
36.23872375,-112.6893234
36.23872757,-112.6893158
36.23872375,-112.6893158
36.23872375,-112.6893158
36.23873138,-112.6893234
36.23873138,-112.6893234
36.2387352,-112.6893234
36.2387352,-112.6893234
36.23873901,-112.6893311
36.23875046,-112.6893311
36.23874283,-112.6893311
36.23874283,-112.6893311
36.23874283,-112.6893311
36.23873901,-112.6893387
36.23873901,-112.6893387
36.23873901,-112.6893387
36.23874283,-112.6893387
36.23874664,-112.6893387
36.23874283,-112.6893387
36.23874664,-112.6893387
36.23874283,-112.6893387
36.23873138,-112.6893082
36.23873138,-112.6893082
36.23872757,-112.6893082
36.23873138,-112.6893082
36.23873138,-112.6893082
36.23869324,-112.6892853
36.23868179,-112.6893082
36.23864365,-112.6893234
36.23862839,-112.6894302
36.23855209,-112.6894531
36.23853683,-112.6894989
36.2384758,-112.6895676
36.23842621,-112.6895752
36.23837662,-112.6895905
36.23836517,-112.6896057
36.23822784,-112.6895371
36.23804092,-112.6894684
36.23792267,-112.6894455
36.23791504,-112.6894531
36.237854,-112.689476
36.23769379,-112.6895218
36.23759842,-112.6895447
36.23755646,-112.6895676
36.23749924,-112.6896362
36.23740768,-112.6897812
36.23737335,-112.6899338
36.23734283,-112.6900101
36.23729324,-112.6901398
36.23726654,-112.6903076
36.23722458,-112.6904678
36.23720551,-112.690506
36.23717117,-112.6906281
36.2371521,-112.6906738
36.23708344,-112.6908264
36.23705292,-112.6909103
36.23705292,-112.6910782
36.23716354,-112.6912918
36.23722076,-112.6914139
36.23735809,-112.6916122
36.23745346,-112.6918335
36.23747635,-112.6919937
36.23748398,-112.6922531
36.23749542,-112.6923294
36.23761749,-112.6924667
36.23765182,-112.6925278
36.2376976,-112.6925964
36.23773193,-112.692749
36.2378006,-112.692955
36.23789597,-112.6931686
36.23793411,-112.6933441
36.23794556,-112.6935425
36.23797989,-112.6937485
36.23799896,-112.6939087
36.23805237,-112.6941071
36.23810577,-112.6942749
36.2381897,-112.6944428
36.23825836,-112.6946106
36.23827362,-112.6946259
36.23839951,-112.6947937
36.23852921,-112.694931
36.23861313,-112.6951141
36.23868561,-112.6953049
36.23878479,-112.6953888
36.23880005,-112.6953964
36.23888397,-112.695488
36.23890686,-112.6955032
36.23903275,-112.6956329
36.23915482,-112.6957626
36.23922729,-112.6958313
36.23927307,-112.6958695
36.23933792,-112.6959763
36.23936844,-112.6960373
36.23946762,-112.6961746
36.23958969,-112.6962662
36.23968887,-112.696373
36.23971176,-112.6964188
36.23979187,-112.6965866
36.23984146,-112.6967621
36.23988724,-112.6968384
36.23999405,-112.6969223
36.2400856,-112.6969986
36.24010086,-112.6970062
36.2402153,-112.6970444
36.24039078,-112.6971588
36.24047852,-112.6972046
36.24061584,-112.697258
36.24073029,-112.6973114
36.24084091,-112.6973877
36.24100876,-112.6974182
36.2411232,-112.6974945
36.24117661,-112.697525
36.24132919,-112.6975479
36.24134064,-112.6975479
36.24137115,-112.6976013
36.24145126,-112.6976242
36.24155426,-112.6977234
36.24168015,-112.6978302
36.24179077,-112.6978455
36.24193954,-112.6978912
36.24193954,-112.6978989
36.24201584,-112.6978912
36.24206161,-112.6979141
36.24213409,-112.6979599
36.24216843,-112.6980286
36.24217224,-112.6980667
36.24217224,-112.6980667
36.24217606,-112.6980667
36.24217606,-112.6980667
36.24217987,-112.6980743
36.24219131,-112.6980667
36.24227142,-112.6980438
36.24230957,-112.6980667
36.24237061,-112.6980667
36.24251556,-112.6980362
36.24252319,-112.6980362
36.24264908,-112.6980209
36.24277878,-112.6979828
36.242939,-112.6979828
36.24309921,-112.6980057
36.24314117,-112.6980362
36.24318314,-112.6980286
36.24318314,-112.6980286
36.24318314,-112.6980133
36.2432518,-112.6980057
36.24326324,-112.6980057
36.24332428,-112.6980286
36.24336243,-112.6980743
36.24343109,-112.6981125
36.24348068,-112.6981506
36.24359131,-112.6982193
36.24365997,-112.698288
36.24377441,-112.6983719
36.24386597,-112.6985092
36.24391174,-112.698616
36.24399948,-112.6987381
36.2440567,-112.6988907
36.24406052,-112.6989059
36.24412918,-112.6990204
36.24417496,-112.6990891
36.24425888,-112.6992264
36.24436569,-112.699379
36.24443817,-112.6995163
36.24444962,-112.6995316
36.24452209,-112.6996536
36.2445755,-112.6997376
36.24472427,-112.6998444
36.24475479,-112.6998749
36.24493027,-112.6999359
36.24508286,-112.6999741
36.2452507,-112.7000275
36.24525833,-112.7000275
36.245327,-112.7000275
36.24544907,-112.6999512
36.24547958,-112.6999435
36.24548721,-112.6999359
36.2455101,-112.6999207
36.24556732,-112.699791
36.24560165,-112.6997604
36.24569321,-112.6996155
36.24575043,-112.6995239
36.2457695,-112.6994934
36.24583435,-112.6994553
36.24583435,-112.6994553
36.24587631,-112.6993942
36.24598312,-112.6992722
36.24606323,-112.6991501
36.24617767,-112.6990128
36.2462883,-112.6989212
36.24640274,-112.6988068
36.24649429,-112.6987
36.246521,-112.6986542
36.2465477,-112.6985931
36.2465477,-112.6985703
36.24662399,-112.6983872
36.24664307,-112.6983032
36.24667358,-112.6981735
36.24679947,-112.698082
36.24695587,-112.6981125
36.24695969,-112.6982117
36.24698257,-112.6982193
36.24698257,-112.6982193
36.24698257,-112.6982193
36.24699783,-112.6981964
36.24700165,-112.6981888
36.24700165,-112.6981888
36.24700165,-112.6981888
36.2469368,-112.6982422
36.24689865,-112.698288
36.24687958,-112.69841
36.24687576,-112.6984177
36.24687576,-112.6984177
36.24691772,-112.6983261
36.24692535,-112.6983032
36.24695969,-112.6982422
36.24698257,-112.6982498
36.24712372,-112.6983795
36.24712372,-112.6984787
36.24712372,-112.6984787
36.24713516,-112.6984863
36.24713516,-112.6984863
36.24719238,-112.6985245
36.24719238,-112.6985245
36.2471962,-112.6985092
36.2471962,-112.6985092
36.24720001,-112.6985092
36.24720764,-112.6985092
36.24720764,-112.6985092
36.24720383,-112.6985092
36.24720764,-112.6985169
36.24721146,-112.6985092
36.24721146,-112.6985092
36.24720764,-112.6985092
36.24720764,-112.6985016
36.24720764,-112.6985016
36.24721909,-112.6985016
36.24720764,-112.698494
36.24721146,-112.698494
36.24720001,-112.6984558
36.24717712,-112.6982727
36.24720383,-112.6981735
36.24723816,-112.6980896
36.24723816,-112.6980896
36.24723816,-112.6980896
36.24726105,-112.6980743
36.24728394,-112.6980362
36.24736404,-112.6979599
36.24736404,-112.6979599
36.24736404,-112.6979599
36.24736404,-112.6979599
36.24736023,-112.6979599
36.24741745,-112.6978226
36.24747849,-112.6977387
36.24761963,-112.6976013
36.24766541,-112.6975632
36.24771881,-112.6975021
36.24781799,-112.6975327
36.24800873,-112.6975861
36.24811554,-112.6976471
36.24814606,-112.6976776
36.24819183,-112.6977081
36.24819183,-112.6977081
36.24819183,-112.6977081
36.24833679,-112.6977158
36.24845505,-112.69767
36.24845886,-112.6976624
36.24847794,-112.6976166
36.24847031,-112.6976547
36.24846268,-112.6977081
36.24845123,-112.6977158
36.24843597,-112.6977158
36.24842072,-112.697731
36.24841309,-112.6977158
36.24841309,-112.6977158
36.2483902,-112.6977005
36.24837875,-112.6976929
36.24835968,-112.6976242
36.24836731,-112.6975861
36.24836731,-112.6975861
36.24837875,-112.697525
36.24847031,-112.6972809
36.24855423,-112.6971359
36.24858093,-112.6970215
36.24860764,-112.6968689
36.24867249,-112.6967926
36.24867249,-112.6967926
36.24867249,-112.6967926
36.24888229,-112.6966476
36.24907684,-112.6965866
36.24927902,-112.6965103
36.24930573,-112.6965027
36.2493248,-112.6965027
36.24958038,-112.6964645
36.24971008,-112.6964951
36.2498436,-112.6965714
36.24998093,-112.6966629
36.25004196,-112.6967392
36.25013733,-112.6968842
36.25017166,-112.6969986
36.25019836,-112.6970825
36.25020218,-112.6971207
36.25022125,-112.6971893
36.25022888,-112.6972046
36.25031662,-112.6972809
36.25033951,-112.6973038
36.25038528,-112.6973648
36.25039673,-112.6974106
36.2504158,-112.6975327
36.25048065,-112.6976013
36.25048828,-112.697609
36.25057983,-112.6977158
36.25065613,-112.6978378
36.25070572,-112.6979523
36.25074005,-112.6979828
36.25077438,-112.6980133
36.25078583,-112.6980209
36.25083923,-112.6980362
36.2509613,-112.6980286
36.25106812,-112.6980057
36.25120544,-112.6980362
36.25122833,-112.6980591
36.25123978,-112.6980743
36.25130463,-112.6982346
36.25131989,-112.6983109
36.25132751,-112.6983185
36.25133133,-112.6983337
36.25137329,-112.6984024
36.25150681,-112.6984558
36.25167084,-112.6984329
36.25168228,-112.6984329
36.25168991,-112.6984329
36.25170135,-112.6984329
36.2517128,-112.6984253
36.2518158,-112.6983948
36.25182724,-112.6983948
36.25187683,-112.6983948
36.2519722,-112.6983643
36.25204849,-112.6983643
36.25205994,-112.6983795
36.2521019,-112.6984177
36.2521019,-112.6984177
36.2521019,-112.6984177
36.2521019,-112.6984177
36.25209808,-112.6984177
36.25209045,-112.69841
36.25206757,-112.6983795
36.25210571,-112.6983414
36.25211716,-112.6983414
36.25215912,-112.6982956
36.25228119,-112.6982269
36.25242615,-112.6980515
36.25242615,-112.6980209
36.25251007,-112.6979141
36.25260162,-112.6977997
36.25265884,-112.6977692
36.25282288,-112.6977539
36.25297928,-112.6977539
36.25309372,-112.6977921
36.25310898,-112.6977997
36.25325775,-112.6978378
36.25339127,-112.6977921
36.25355911,-112.6977539
36.25365067,-112.6977615
36.25380707,-112.6977921
36.25383759,-112.6978073
36.25391006,-112.6978378
36.25399399,-112.6978989
36.25413132,-112.6978989
36.25426483,-112.6979218
36.25428009,-112.6979218
36.25443268,-112.6979523
36.25451279,-112.6979752
36.25463486,-112.6980362
36.25468826,-112.698082
36.25481796,-112.6982498
36.254879,-112.6983185
36.25491714,-112.6984329
36.25498962,-112.6985245
36.25505066,-112.6985474
36.25505066,-112.6985474
36.25505066,-112.6985397
36.25505066,-112.6985397
36.25504684,-112.6985397
36.25504684,-112.6985397
36.25504684,-112.6985321
36.25504684,-112.6985321
36.25505829,-112.6985397
36.2551384,-112.6986389
36.25518799,-112.6987076
36.2552681,-112.6987686
36.25531387,-112.6987915
36.25542068,-112.6987839
36.25543976,-112.6987839
36.25551224,-112.6988525
36.25547791,-112.6988373
36.25547028,-112.698822
36.25543976,-112.6988068
36.25544739,-112.6987991
36.25555801,-112.6987076
36.25557709,-112.6987076
36.25570679,-112.6986389
36.25572586,-112.6986008
36.25573349,-112.6985321
36.25573349,-112.6985321
36.25573349,-112.6985321
36.25573349,-112.6985245
36.25573349,-112.698494
36.2556839,-112.6984177
36.25558472,-112.6984558
36.25553513,-112.6985092
36.25549316,-112.6985474
36.25549316,-112.6985474
36.25548935,-112.698555
36.25553894,-112.6985092
36.2555542,-112.6984711
36.2555542,-112.6984711
36.25553131,-112.6984482
36.25552368,-112.6984253
36.25552368,-112.6984253
36.25551605,-112.6984024
36.25551605,-112.6984024
36.25551605,-112.6984024
36.25550842,-112.6983872
36.25550461,-112.6983719
36.25550461,-112.6983719
36.25550079,-112.6983643
36.25549698,-112.6983414
36.25548553,-112.6983261
36.25548553,-112.6983261
36.25548553,-112.6983185
36.25548935,-112.6983109
36.25548935,-112.6983109
36.25548553,-112.6983109
36.25548172,-112.6983109
36.25548553,-112.6983032
36.25548553,-112.6983032
36.25547791,-112.6982956
36.25548935,-112.698288
36.25549316,-112.698288
36.25549316,-112.698288
36.25549698,-112.6982803
36.25550079,-112.6982803
36.25550079,-112.6982803
36.25549316,-112.6982803
36.25549316,-112.6982727
36.25549316,-112.6982727
36.25548935,-112.6982727
36.25548935,-112.6982651
36.25548935,-112.6982651
36.25548935,-112.6982651
36.25548553,-112.6982651
36.25548172,-112.6982651
36.25548172,-112.6982651
36.25547791,-112.6982651
36.25548553,-112.6982575
36.25548553,-112.6982575
36.25548553,-112.6982498
36.25548553,-112.6982498
36.25548553,-112.6982346
36.25548553,-112.6982346
36.25548553,-112.6982269
36.25548553,-112.6982117
36.25548553,-112.6982117
36.25548553,-112.6982117
36.25548553,-112.698204
36.25548553,-112.698204
36.25548172,-112.698204
36.25547791,-112.698204
36.25547791,-112.698204
36.25547791,-112.6981964
36.25547791,-112.698204
36.25547791,-112.698204
36.25547028,-112.6981812
36.25547028,-112.6981659
36.25547028,-112.6981659
36.25547028,-112.6981506
36.25546646,-112.6981354
36.25546646,-112.6981278
36.25546646,-112.6981278
36.25546646,-112.6981354
36.25546265,-112.6981354
36.25545502,-112.6981354
36.25545502,-112.6981354
36.25544739,-112.6981201
36.25542831,-112.6981278
36.2554245,-112.6981201
36.2554245,-112.6981201
36.25542831,-112.6981125
36.25542831,-112.6981201
36.2554245,-112.6981201
36.2554245,-112.6981201
36.2554245,-112.6981201
36.25542831,-112.6981201
36.2554245,-112.6981201
36.2554245,-112.6981201
36.2554245,-112.6981125
36.25542831,-112.6981125
36.25542831,-112.6981125
36.25543594,-112.6981125
36.2554245,-112.6981049
36.2554245,-112.6981201
36.2554245,-112.6981201
36.25542831,-112.6981278
36.25542831,-112.6981278
36.25544357,-112.6981354
36.25551987,-112.6981506
36.25558472,-112.6981354
36.25563049,-112.6981964
36.25563049,-112.6981964
36.25563431,-112.6981964
36.25563812,-112.6983337
36.25563812,-112.6983337
36.25562668,-112.6983414
36.25564957,-112.6983414
36.25563812,-112.6983337
36.2555809,-112.6983872
36.25557709,-112.6983872
36.25556946,-112.6983872
36.25556946,-112.6983872
36.25563431,-112.6983719
36.2556572,-112.6983948
36.25565338,-112.6983872
36.25569534,-112.6983719
36.25569153,-112.6983948
36.25569153,-112.6984634
36.25564575,-112.6985474
36.25560379,-112.6985931
36.25550461,-112.6987
36.25544739,-112.6987991
36.25608444,-112.6986008
36.25607681,-112.6983872
36.25592804,-112.6984711
36.2557869,-112.6985397
36.25566864,-112.6985779
36.25574112,-112.6985245
36.25574112,-112.6985245
36.2557373,-112.6985245
36.2557373,-112.6985245
36.25572586,-112.6985397
36.25571442,-112.6985474
36.25571442,-112.6985474
36.25567627,-112.6985779
36.25567627,-112.6985779
36.25566864,-112.6985779
36.25566483,-112.6985779
36.25566864,-112.6985779
36.25566864,-112.6985779
36.25556564,-112.6986466
36.25555038,-112.6986771
36.25555038,-112.6986771
36.25554657,-112.6986694
36.2555542,-112.6985092
36.25551224,-112.6984177
36.25551224,-112.6984177
36.25549698,-112.6984177
36.25549698,-112.6984177
36.25537109,-112.6984482
36.25537109,-112.6984482
36.25535965,-112.6984482
36.25535965,-112.6984482
36.25535965,-112.6984558
36.25535965,-112.6984558
36.25527954,-112.6985474
36.25528336,-112.6985474
36.25528336,-112.6985474
36.25526047,-112.6985626
36.25526047,-112.6985626
36.25526047,-112.6985626
36.25525665,-112.6985703
36.25525665,-112.6985703
36.25523758,-112.6985703
36.25523376,-112.6985779
36.25523376,-112.6985779
36.25522995,-112.6985779
36.2551918,-112.6985626
36.25514984,-112.6985397
36.25505447,-112.6984711
36.25487518,-112.6984406
36.25487137,-112.698288
36.25482559,-112.6981583
36.25471115,-112.6981583
36.25465775,-112.6981049
36.25453568,-112.6980286
36.25442123,-112.6979981
36.2543335,-112.6979752
36.25428391,-112.6979675
36.25425339,-112.6979599
36.25419998,-112.6979218
36.25413132,-112.6978912
36.25397873,-112.6978302
36.25383377,-112.6978378
36.25367737,-112.697876
36.25344849,-112.6978912
36.2533226,-112.6978912
36.25317383,-112.6978912
36.2530098,-112.697876
36.25287247,-112.6978302
36.2527504,-112.6977997
36.25271606,-112.6977997
36.25269699,-112.6978455
36.25267029,-112.6978684
36.25262833,-112.6979294
36.25234222,-112.6981583
36.25217056,-112.6982956
36.25209427,-112.6983337
36.25194931,-112.6983795
36.25183105,-112.6984177
36.25175476,-112.6984329
36.25164032,-112.6984711
36.25154877,-112.698494
36.25144958,-112.6984634
36.25133896,-112.6983872
36.25128174,-112.6982956
36.25127029,-112.6981888
36.25119781,-112.6980743
36.25113297,-112.6980438
36.25104141,-112.6980515
36.25095367,-112.6980591
36.25087738,-112.6980515
36.25080109,-112.6980286
36.25069427,-112.6979599
36.25063324,-112.6978302
36.25056839,-112.6977615
36.2504921,-112.6976852
36.25041962,-112.6976395
36.25037384,-112.6975174
36.2503624,-112.6973724
36.25026321,-112.6973114
36.25022125,-112.6972809
36.25019073,-112.6972504
36.250103,-112.6970825
36.25006104,-112.6969681
36.25001526,-112.6969147
36.25000381,-112.6968994
36.24995804,-112.6968536
36.24987793,-112.6967621
36.24975967,-112.6966858
36.24964142,-112.6966171
36.24952698,-112.6965942
36.24940109,-112.6965866
36.24936295,-112.696579
36.2493248,-112.6966095
36.2492981,-112.6966019
36.2491684,-112.6965942
36.24906158,-112.6965942
36.24903488,-112.6965942
36.248909,-112.69664
36.24884415,-112.6966782
36.24878311,-112.6967468
36.24870682,-112.6968308
36.24868011,-112.6968842
36.24865723,-112.6969528
36.24856186,-112.6970978
36.24844742,-112.697197
36.24837494,-112.6972275
36.24825287,-112.6973038
36.24813461,-112.6973114
36.24808502,-112.697319
36.2480545,-112.6973496
36.24795151,-112.6972961
36.24787521,-112.6973114
36.24785233,-112.6973038
36.24775314,-112.6972656
36.24769592,-112.697258
36.24760818,-112.697319
36.24750137,-112.6974106
36.24744415,-112.6974793
36.24742889,-112.6974869
36.24737549,-112.6975861
36.24726105,-112.6976471
36.24724197,-112.6976776
36.24720001,-112.6977387
36.24715424,-112.6977844
36.24709702,-112.6978607
36.24704361,-112.6980286
36.24690247,-112.6981735
36.24682999,-112.6982498
36.24674225,-112.6983795
36.24662018,-112.6985016
36.24657059,-112.6985779
36.24651718,-112.6986771
36.24640656,-112.6987686
36.24629974,-112.6988831
36.24629593,-112.6988678
36.24619293,-112.6989517
36.24612427,-112.6990204
36.24605942,-112.6991577
36.24597168,-112.6992874
36.2459259,-112.6993637
36.24585724,-112.69944
36.24578476,-112.6995163
36.24572372,-112.699585
36.2456665,-112.6996841
36.2456131,-112.6997604
36.24555969,-112.699852
36.2454834,-112.6999207
36.24536896,-112.7000198
36.245327,-112.7000275
36.24518967,-112.7000198
36.24504852,-112.6999817
36.24493408,-112.6999512
36.2448349,-112.6999054
36.24475479,-112.6998673
36.24464798,-112.6998367
36.24462891,-112.6998215
36.24461746,-112.6998138
36.24455261,-112.6997452
36.24454498,-112.6997299
36.24452209,-112.6996918
36.24448013,-112.6996384
36.24438858,-112.6995087
36.2443161,-112.6993942
36.24430084,-112.6993637
36.24429321,-112.6993485
36.24423981,-112.6992645
36.24422836,-112.6992569
36.24415588,-112.6991577
36.24409485,-112.6990356
36.2440834,-112.6989975
36.24404907,-112.6988907
36.24402618,-112.6988525
36.24394989,-112.6987152
36.24388885,-112.6986084
36.24387741,-112.6985931
36.24386215,-112.6985779
36.24376297,-112.6984634
36.24370193,-112.6984024
36.24361801,-112.6983261
36.24354172,-112.6982346
36.24350357,-112.6982193
36.24342728,-112.6981659
36.2433815,-112.6981583
36.24333572,-112.6981583
36.2432518,-112.6981278
36.24320221,-112.6981278
36.2430954,-112.6980743
36.24298096,-112.6980438
36.2429657,-112.6980362
36.24287415,-112.6980286
36.24283981,-112.6980209
36.24280167,-112.6980209
36.24267197,-112.6980438
36.24250412,-112.6980515
36.24245834,-112.6980667
36.2424202,-112.6980743
36.24230194,-112.6980667
36.24216843,-112.6980591
36.2420578,-112.6979981
36.24193573,-112.6979752
36.24187851,-112.6979523
36.24186325,-112.6979523
36.24178314,-112.6979065
36.24165344,-112.6978378
36.241642,-112.6978226
36.24157333,-112.6977463
36.24146652,-112.6976624
36.24139023,-112.6976318
36.24133682,-112.6976166
36.24124146,-112.6976013
36.24119949,-112.6975861
36.24118805,-112.6975784
36.24111557,-112.6975555
36.24106979,-112.6975403
36.24093628,-112.6974869
36.24082565,-112.6973953
36.24073792,-112.6973343
36.24065781,-112.6972885
36.24064636,-112.6972809
36.24056244,-112.6972351
36.24052429,-112.6972199
36.24051285,-112.6972199
36.24043655,-112.6971893
36.240345,-112.697113
36.24028015,-112.6970825
36.24019623,-112.6970444
36.24009705,-112.6970139
36.2400856,-112.6970062
36.24005508,-112.6969833
36.24004364,-112.6969757
36.24002838,-112.6969681
36.23994064,-112.6969223
36.23986816,-112.696846
36.23985672,-112.6968308
36.2397995,-112.6967392
36.23976898,-112.6966629
36.23976135,-112.6966476
36.23975754,-112.6966324
36.23974228,-112.6965942
36.23973846,-112.6965561
36.23972321,-112.6965485
36.23965073,-112.6964645
36.23958969,-112.6963959
36.23949432,-112.6962585
36.23936081,-112.6961441
36.2392807,-112.6960297
36.23927307,-112.6959992
36.23920059,-112.6958466
36.23908615,-112.6957474
36.23896408,-112.6956177
36.23888779,-112.6955643
36.23884964,-112.6955338
36.23873138,-112.6954041
36.23862457,-112.695282
36.23861694,-112.6951904
36.23861694,-112.6951904
36.23859024,-112.6951675
36.23851395,-112.6950302
36.23839951,-112.6949005
36.23833466,-112.6948166
36.23826218,-112.6947327
36.23825073,-112.6947022
36.23820877,-112.6945725
36.23820496,-112.694519
36.2380867,-112.6943283
36.2379837,-112.6940613
36.23796844,-112.693985
36.23794937,-112.6938477
36.23792267,-112.6937332
36.23788452,-112.6936493
36.23787689,-112.6935883
36.23786926,-112.6934433
36.23781204,-112.6932526
36.23778534,-112.6930389
36.2376976,-112.6928406
36.2376976,-112.6928101
36.2376709,-112.6926346
36.23765182,-112.6926041
36.23755646,-112.6924667
36.23748016,-112.6923599
36.23745346,-112.6922989
36.23744202,-112.6921387
36.23743057,-112.692009
36.23737717,-112.6918869
36.23732758,-112.6917572
36.23730087,-112.6917267
36.2372551,-112.691658
36.23723602,-112.6916199
36.23714828,-112.6914444
36.2371254,-112.6914063
36.23706055,-112.6912842
36.23702621,-112.6911545
36.23706055,-112.6910019
36.23705673,-112.6908112
36.23710251,-112.6906662
36.23714066,-112.6905594
36.23715591,-112.6904373
36.23716736,-112.6903763
36.2371788,-112.6903458
36.23721695,-112.6902313
36.23723602,-112.6901398
36.2372551,-112.690094
36.23734283,-112.6898804
36.23740768,-112.6896896
36.23755264,-112.6895371
36.2377243,-112.6895065
36.23791504,-112.6894531
36.23808289,-112.6894074
36.23820114,-112.6894608
36.23826218,-112.6895065
36.23833084,-112.6895752
36.23840332,-112.6896286
36.23852539,-112.6896133
36.23856354,-112.6895371
36.23861313,-112.6893234
36.23867416,-112.6893005
36.23866653,-112.6892319
36.23866653,-112.6892395
36.2387619,-112.6893005
36.23878479,-112.6893005
36.23878098,-112.6893082
36.23874283,-112.6893082
36.23875427,-112.6893082
36.23872757,-112.68927
36.23871231,-112.6893234
36.23871231,-112.6893234
36.23871994,-112.6893234
36.23871994,-112.6893158
36.23871994,-112.6893158
36.23871994,-112.6893158
36.23872375,-112.6893158
36.23872375,-112.6893082
36.23873138,-112.6893158
36.23872757,-112.6893158
36.23871994,-112.6893234
36.23871994,-112.6893234
36.23872375,-112.6893311
36.23871613,-112.6893311
36.23872757,-112.6893311
36.23873138,-112.6893387
36.23873138,-112.6893387
36.23873138,-112.6893387
36.23873138,-112.6893387
36.2387352,-112.6893463
36.2387352,-112.6893463
36.23873901,-112.6893463
36.23873901,-112.6893463
36.23873901,-112.6893463
36.23873901,-112.6893463
36.23874283,-112.6893539
